GexfID,Title,IMDB_id,ReleaseDate,Transitivity,Genre,Slug,WeightedDegree,Modularity,PathLength,Diameter,ClusteringCoefficient,ConnectedComponents,Density,Edges,Characters
570,Moonstruck,tt0093565,1987,0.564516129,['Comedy'. 'Drama'. 'Romance'],Moonstruck,7644.00,0.35,2023.00,4000.00,0.64,4000.00,0.14,184.00,44.00
571,Mr. Blandings Builds His Dream House,tt0040613,1948,0.496771218,['Comedy'. 'Romance'],Mr.-Blandings-Builds-His-Dream-House,17568.00,0.23,1853.00,3000.00,0.83,1000.00,0.24,318.00,29.00
572,Mr. Brooks,tt0780571,2007,0.297169811,['Crime'. 'Drama'. 'Thriller'],Mr.-Brooks,7263.00,0.44,2229.00,4000.00,0.64,1000.00,0.12,173.00,36.00
573,Mr. Deeds Goes to Town,tt0027996,1936,0.603019971,['Comedy'. 'Drama'. 'Romance'],Mr.-Deeds-Goes-to-Town,12941.00,0.36,1981.00,4000.00,0.85,3000.00,0.16,446.00,61.00
575,Her Majesty. Mrs. Brown,tt0119280,1997,0.346613546,['Biography'. 'Drama'. 'History'],Her-Majesty.-Mrs.-Brown,7040.00,0.37,2181.00,4000.00,0.56,2000.00,0.16,114.00,23.00
577,Mulholland Dr.,tt0166924,2001,0.485222998,['Drama'. 'Mystery'. 'Thriller'],Mulholland-Dr.,7107.00,0.43,2212.00,5000.00,0.72,5000.00,0.11,211.00,55.00
578,Mumford,tt0140397,1999,0.360849057,['Comedy'. 'Drama'],Mumford,7172.00,0.38,1792.00,2000.00,0.76,3000.00,0.16,131.00,28.00
579,The Mummy,tt0120616,1999,0.594752187,['Action'. 'Adventure'. 'Fantasy'],The-Mummy,13143.00,0.28,1787.00,3000.00,0.78,2000.00,0.24,248.00,22.00
580,Music of the Heart,tt0166943,1999,0.352142111,['Drama'. 'Music'],Music-of-the-Heart,10721.00,0.37,2012.00,4000.00,0.67,3000.00,0.11,374.00,58.00
581,My Best Friend's Wedding,tt0119738,1997,0.414473684,['Comedy'. 'Drama'. 'Romance'],My-Best-Friend's-Wedding,9040.00,0.26,1750.00,2000.00,0.82,1000.00,0.25,135.00,24.00
582,My Girl,tt0102492,1991,0.435153584,['Comedy'. 'Drama'. 'Family'],My-Girl,11471.00,0.29,1894.00,3000.00,0.69,2000.00,0.19,229.00,33.00
583,My Mother Dreams the Satan's Disciples in New York,tt0177023,1998,0.598214286,['Short'],My-Mother-Dreams-the-Satan's-Disciples-in-New-York,6300.00,0.29,1719.00,3000.00,0.67,3000.00,0.26,47.00,15.00
584,Mystery Men,tt0132347,1999,0.553681286,['Action'. 'Comedy'. 'Fantasy'],Mystery-Men,18250.00,0.29,1962.00,4000.00,0.73,3000.00,0.21,623.00,54.00
586,Nashville,tt0073440,1975,0.426618049,['Comedy'. 'Drama'. 'Music'],Nashville,9073.00,0.36,2348.00,5000.00,0.59,1000.00,0.16,205.00,40.00
587,Natural Born Killers,tt0110632,1994,0.463414634,['Action'. 'Crime'. 'Drama'],Natural-Born-Killers,8154.00,0.51,2275.00,4000.00,0.70,3000.00,0.11,249.00,52.00
591,Newsies,tt0104990,1992,0.529582052,['Drama'. 'Family'. 'History'],Newsies,26000.00,0.28,1846.00,4000.00,0.80,2000.00,0.23,693.00,47.00
592,Next,tt0435705,2007,0.396341463,['Action'. 'Sci-Fi'. 'Thriller'],Next,11810.00,0.29,1902.00,3000.00,0.78,2000.00,0.17,184.00,23.00
593,Next Friday,tt0195945,2000,0.593241552,['Comedy'],Next-Friday,17913.00,0.17,1688.00,3000.00,0.77,1000.00,0.38,270.00,21.00
594,The Next Three Days,tt1458175,2010,0.218855219,['Action'. 'Crime'. 'Drama'],The-Next-Three-Days,6364.00,0.42,2186.00,5000.00,0.52,2000.00,0.09,176.00,42.00
595,Nick of Time,tt0113972,1995,0.466463415,['Action'. 'Crime'. 'Drama'],Nick-of-Time,9371.00,0.29,2107.00,4000.00,0.64,2000.00,0.17,175.00,30.00
599,A Nightmare on Elm Street,tt0087800,1984,0.369863014,['Horror'],A-Nightmare-on-Elm-Street,7500.00,0.40,2249.00,4000.00,0.66,2000.00,0.15,142.00,31.00
600,Freddy's Dead: The Final Nightmare,tt0101917,1991,0.3996139,['Fantasy'. 'Horror'],Freddy's-Dead:-The-Final-Nightmare,10389.00,0.33,2032.00,3000.00,0.82,1000.00,0.17,230.00,34.00
601,The Nines,tt0810988,2007,0.343108504,['Drama'. 'Fantasy'. 'Mystery'],The-Nines,7217.00,0.30,1984.00,4000.00,0.64,1000.00,0.21,98.00,21.00
602,Ninja Assassin,tt1186367,2009,0.289156627,['Action'. 'Thriller'],Ninja-Assassin,5379.00,0.41,2089.00,3000.00,0.46,4000.00,0.11,100.00,29.00
603,Ninotchka,tt0031725,1939,0.51010101,['Comedy'. 'Romance'],Ninotchka,12162.00,0.33,2062.00,3000.00,0.72,3000.00,0.18,245.00,32.00
605,Notting Hill,tt0125439,1999,0.382978723,['Comedy'. 'Drama'. 'Romance'],Notting-Hill,12167.00,0.31,1840.00,3000.00,0.82,1000.00,0.18,295.00,34.00
606,Nurse Betty,tt0171580,2000,0.365558912,['Comedy'. 'Crime'. 'Drama'],Nurse-Betty,9600.00,0.39,2179.00,4000.00,0.67,2000.00,0.12,307.00,50.00
607,O Brother. Where Art Thou?,tt0190590,2000,0.375918367,['Adventure'. 'Comedy'. 'Crime'],O-Brother.-Where-Art-Thou?,11617.00,0.31,1888.00,3000.00,0.78,2000.00,0.16,317.00,46.00
608,Observe and Report,tt1197628,2009,0.279620853,['Comedy'. 'Crime'. 'Drama'],Observe-and-Report,6813.00,0.29,1933.00,3000.00,0.64,2000.00,0.14,141.00,32.00
609,Wicker Park,tt0324554,2004,0.453588517,['Drama'. 'Mystery'. 'Romance'],Wicker-Park,16357.00,0.20,1769.00,3000.00,0.75,2000.00,0.26,130.00,20.00
610,Ocean's Eleven,tt0240772,2001,0.389413989,['Crime'. 'Thriller'],Ocean's-Eleven,9481.00,0.33,2298.00,5000.00,0.63,5000.00,0.10,337.00,52.00
611,Ocean's Twelve,tt0349903,2004,0.550947867,['Crime'. 'Thriller'],Ocean's-Twelve,16870.00,0.27,2250.00,4000.00,0.59,5000.00,0.14,557.00,46.00
615,One Flew Over the Cuckoo's Nest,tt0073486,1975,0.689641894,['Drama'],One-Flew-Over-the-Cuckoo's-Nest,26389.00,0.21,1680.00,3000.00,0.85,2000.00,0.30,603.00,34.00
616,Ordinary People,tt0081283,1980,0.431837426,['Drama'],Ordinary-People,7532.00,0.48,2177.00,3000.00,0.74,3000.00,0.11,216.00,47.00
618,Orphan,tt1148204,2009,0.418822063,['Horror'. 'Mystery'. 'Thriller'],Orphan,13143.00,0.23,1981.00,4000.00,0.63,8000.00,0.13,312.00,34.00
619,The Other Boleyn Girl,tt0467200,2008,0.38150289,['Biography'. 'Drama'. 'History'],The-Other-Boleyn-Girl,12343.00,0.25,1896.00,3000.00,0.85,1000.00,0.18,275.00,33.00
620,Out of Sight,tt0120780,1998,0.407854985,['Comedy'. 'Crime'. 'Drama'],Out-of-Sight,11150.00,0.29,1846.00,3000.00,0.78,3000.00,0.18,283.00,39.00
621,The Pacifier,tt0395699,2005,0.41991018,['Action'. 'Comedy'. 'Drama'],The-Pacifier,12612.00,0.24,1896.00,3000.00,0.73,4000.00,0.16,264.00,40.00
622,Panic Room,tt0258000,2002,0.570247934,['Crime'. 'Drama'. 'Thriller'],Panic-Room,13333.00,0.17,1545.00,2000.00,0.67,2000.00,0.38,108.00,12.00
623,The Patriot,tt0187393,2000,0.403301887,['Action'. 'Drama'. 'History'],The-Patriot,10588.00,0.45,2090.00,3000.00,0.81,1000.00,0.14,331.00,50.00
624,Pearl Harbor,tt0213149,2001,0.305283757,['Action'. 'Drama'. 'History'],Pearl-Harbor,4675.00,0.50,3107.00,8000.00,0.34,18000.00,0.04,253.00,78.00
625,Peeping Tom,tt0054167,1960,0.50867052,['Drama'. 'Horror'. 'Thriller'],Peeping-Tom,8537.00,0.29,2055.00,4000.00,0.58,7000.00,0.14,194.00,37.00
628,A Perfect World,tt0107808,1993,0.350037397,['Crime'. 'Drama'. 'Thriller'],A-Perfect-World,8557.00,0.47,2404.00,5000.00,0.62,8000.00,0.08,327.00,60.00
629,Pet Sematary,tt0098084,1989,0.441558442,['Fantasy'. 'Horror'. 'Thriller'],Pet-Sematary,7462.00,0.33,2032.00,3000.00,0.55,7000.00,0.13,143.00,26.00
630,Pet Sematary II,tt0105128,1992,0.408284024,['Fantasy'. 'Horror'. 'Thriller'],Pet-Sematary-II,7875.00,0.39,1985.00,3000.00,0.68,2000.00,0.16,160.00,32.00
631,Petulia,tt0063426,1968,0.330381848,['Drama'. 'Romance'],Petulia,8977.00,0.32,1859.00,3000.00,0.78,2000.00,0.15,153.00,29.00
632,Philadelphia,tt0107818,1993,0.397919376,['Drama'],Philadelphia,10955.00,0.42,2087.00,3000.00,0.82,2000.00,0.12,426.00,66.00
633,Phone Booth,tt0183649,2002,0.452380952,['Crime'. 'Thriller'],Phone-Booth,7333.00,0.21,1779.00,3000.00,0.66,2000.00,0.26,80.00,18.00
634,Pi,tt0138704,1998,0.316901408,['Drama'. 'Horror'. 'Mystery'],Pi,5750.00,0.20,1752.00,2000.00,0.52,2000.00,0.22,57.00,16.00
635,The Pianist,tt0253474,2002,0.454140695,['Biography'. 'Drama'. 'Music'],The-Pianist,7240.00,0.36,2070.00,4000.00,0.54,8000.00,0.09,222.00,48.00
636,The Piano,tt0107822,1993,0.519642857,['Drama'. 'Music'. 'Romance'],The-Piano,8552.00,0.34,1921.00,3000.00,0.74,3000.00,0.19,140.00,27.00
637,Pineapple Express,tt0910936,2008,0.384937238,['Action'. 'Comedy'. 'Crime'],Pineapple-Express,8486.00,0.43,1966.00,3000.00,0.73,2000.00,0.13,189.00,35.00
638,Pirates of the Caribbean: The Curse of the Black Pearl,tt0325980,2003,0.497219132,['Action'. 'Adventure'. 'Fantasy'],Pirates-of-the-Caribbean:-The-Curse-of-the-Black-Pearl,11600.00,0.27,1815.00,3000.00,0.67,3000.00,0.22,242.00,29.00
640,Pitch Black,tt0134847,2000,0.808080808,['Action'. 'Horror'. 'Sci-Fi'],Pitch-Black,30857.00,0.09,1462.00,3000.00,0.81,2000.00,0.48,319.00,12.00
641,Planet of the Apes,tt0063442,1968,0.618483412,['Adventure'. 'Sci-Fi'],Planet-of-the-Apes,12286.00,0.26,1738.00,3000.00,0.74,2000.00,0.27,166.00,21.00
642,Platinum Blonde,tt0022268,1931,0.501121076,['Comedy'. 'Romance'],Platinum-Blonde,10727.00,0.31,1931.00,4000.00,0.79,2000.00,0.22,178.00,26.00
643,Platoon,tt0091763,1986,0.602245662,['Drama'. 'War'],Platoon,13442.00,0.16,1950.00,4000.00,0.62,4000.00,0.22,356.00,41.00
644,Pleasantville,tt0120789,1998,0.421621622,['Comedy'. 'Drama'. 'Fantasy'],Pleasantville,10458.00,0.31,2025.00,4000.00,0.73,4000.00,0.15,298.00,46.00
645,Point Break,tt0102685,1991,0.315403423,['Action'. 'Crime'. 'Thriller'],Point-Break,9806.00,0.29,1852.00,3000.00,0.78,1000.00,0.17,210.00,31.00
647,Il Postino: The Postman,tt0110877,1994,0.43858954,['Biography'. 'Comedy'. 'Drama'],Il-Postino:-The-Postman,10308.00,0.38,1892.00,3000.00,0.67,4000.00,0.15,314.00,52.00
648,The Power of One,tt0105159,1992,0.319290466,['Drama'. 'Sport'],The-Power-of-One,7309.00,0.37,1981.00,3000.00,0.64,7000.00,0.09,222.00,51.00
649,Precious,tt0929632,2009,0.438095238,['Drama'],Precious,8444.00,0.39,1946.00,4000.00,0.67,1000.00,0.15,166.00,35.00
650,Predator,tt0093773,1987,0.624161074,['Action'. 'Adventure'. 'Horror'],Predator,9714.00,0.16,1846.00,3000.00,0.53,2000.00,0.32,99.00,14.00
651,Pretty Woman,tt0100405,1990,0.243369735,['Comedy'. 'Romance'],Pretty-Woman,6757.00,0.33,2162.00,4000.00,0.49,2000.00,0.10,168.00,37.00
652,The Princess Bride,tt0093779,1987,0.551383399,['Adventure'. 'Family'. 'Fantasy'],The-Princess-Bride,13429.00,0.18,1838.00,3000.00,0.69,1000.00,0.31,184.00,20.00
653,The Private Life of Sherlock Holmes,tt0066249,1970,0.379746835,['Adventure'. 'Comedy'. 'Crime'],The-Private-Life-of-Sherlock-Holmes,10750.00,0.20,1732.00,2000.00,0.76,3000.00,0.23,162.00,24.00
655,The Jack Benny Program,tt0042116,1950,0.424146148,['Comedy'],The-Jack-Benny-Program,10667.00,0.33,2099.00,4000.00,0.72,2000.00,0.12,325.00,55.00
656,The Prophecy,tt0114194,1995,0.384800965,['Action'. 'Crime'. 'Drama'],The-Prophecy,8615.00,0.32,2020.00,4000.00,0.66,2000.00,0.14,203.00,43.00
657,The Proposal,tt1041829,2009,0.397288843,['Comedy'. 'Drama'. 'Romance'],The-Proposal,11118.00,0.23,1867.00,3000.00,0.67,2000.00,0.18,221.00,28.00
658,Psycho,tt0054215,1960,0.544401544,['Horror'. 'Mystery'. 'Thriller'],Psycho,7182.00,0.39,2157.00,3000.00,0.78,2000.00,0.21,93.00,22.00
659,Public Enemies,tt1152836,2009,0.28497922,['Action'. 'Biography'. 'Crime'],Public-Enemies,6929.00,0.45,2363.00,5000.00,0.62,9000.00,0.05,360.00,97.00
660,Pulp Fiction,tt0110912,1994,0.404761905,['Crime'. 'Drama'],Pulp-Fiction,7488.00,0.44,2345.00,5000.00,0.76,2000.00,0.13,171.00,39.00
661,Punch-Drunk Love,tt0272338,2002,0.390510949,['Comedy'. 'Drama'. 'Romance'],Punch-Drunk-Love,7611.00,0.37,2030.00,4000.00,0.65,2000.00,0.16,151.00,35.00
662,Purple Rain,tt0087957,1984,0.430872483,['Drama'. 'Music'. 'Romance'],Purple-Rain,8118.00,0.31,1998.00,3000.00,0.67,5000.00,0.16,155.00,29.00
664,Queen of the Damned,tt0238546,2002,0.433136095,['Drama'. 'Fantasy'. 'Horror'],Queen-of-the-Damned,7190.00,0.47,2143.00,4000.00,0.71,3000.00,0.12,177.00,41.00
665,The Queen,tt0436697,2006,0.425837321,['Biography'. 'Drama'],The-Queen,9478.00,0.37,2150.00,4000.00,0.61,4000.00,0.13,247.00,42.00
666,Rachel Getting Married,tt1084950,2008,0.556149733,['Drama'. 'Romance'],Rachel-Getting-Married,12769.00,0.16,1743.00,3000.00,0.67,3000.00,0.25,192.00,22.00
667,Raging Bull,tt0081398,1980,0.337894737,['Biography'. 'Drama'. 'Sport'],Raging-Bull,6895.00,0.28,1990.00,4000.00,0.70,3000.00,0.13,157.00,37.00
668,Raising Arizona,tt0093822,1987,0.460176991,['Comedy'. 'Crime'],Raising-Arizona,5588.00,0.50,2409.00,4000.00,0.50,6000.00,0.11,122.00,34.00
669,Rambling Rose,tt0102753,1991,0.564705882,['Drama'],Rambling-Rose,16737.00,0.25,2123.00,4000.00,0.67,1000.00,0.25,224.00,19.00
670,Rambo: First Blood Part II,tt0089880,1985,0.477272727,['Action'. 'Adventure'. 'Thriller'],Rambo:-First-Blood-Part-II,8143.00,0.30,2158.00,4000.00,0.62,6000.00,0.15,158.00,28.00
671,The Reader,tt0976051,2008,0.310077519,['Drama'. 'Romance'],The-Reader,6267.00,0.37,2192.00,4000.00,0.57,2000.00,0.13,120.00,30.00
672,Real Genius,tt0089886,1985,0.494494819,['Comedy'. 'Romance'. 'Sci-Fi'],Real-Genius,11051.00,0.37,2188.00,5000.00,0.72,3000.00,0.13,333.00,49.00
673,Rear Window,tt0047396,1954,0.338709677,['Mystery'. 'Thriller'],Rear-Window,8632.00,0.37,1942.00,4000.00,0.42,6000.00,0.12,132.00,15.00
675,Red Planet,tt0199753,2000,0.544354839,['Action'. 'Sci-Fi'. 'Thriller'],Red-Planet,14000.00,0.26,1853.00,3000.00,0.69,2000.00,0.26,206.00,17.00
677,The Relic,tt0120004,1997,0.533013205,['Horror'. 'Mystery'. 'Sci-Fi'],The-Relic,7610.00,0.33,2260.00,5000.00,0.52,5000.00,0.12,197.00,40.00
678,Remember Me,tt1403981,2010,0.428571429,['Drama'. 'Romance'],Remember-Me,9400.00,0.30,1778.00,2000.00,0.71,2000.00,0.19,172.00,25.00
679,The Replacements,tt0191397,2000,0.529024161,['Comedy'. 'Sport'],The-Replacements,11509.00,0.33,2157.00,4000.00,0.70,4000.00,0.15,379.00,56.00
682,Reservoir Dogs,tt0105236,1992,0.710843373,['Crime'. 'Thriller'],Reservoir-Dogs,10000.00,0.23,1783.00,4000.00,0.71,3000.00,0.28,145.00,23.00
683,Resident Evil,tt0120804,2002,0.705882353,['Action'. 'Horror'. 'Sci-Fi'],Resident-Evil,16545.00,0.34,1831.00,4000.00,0.71,5000.00,0.18,375.00,29.00
685,Revolutionary Road,tt0959337,2008,0.380952381,['Drama'. 'Romance'],Revolutionary-Road,10000.00,0.30,1915.00,4000.00,0.67,2000.00,0.20,126.00,19.00
686,Ring,tt0178868,1998,0.484615385,['Horror'. 'Mystery'],Ring,6200.00,0.41,2113.00,4000.00,0.64,2000.00,0.16,112.00,29.00
687,RKO 281,tt0120801,1999,0.458259325,['Biography'. 'Drama'],RKO-281,8146.00,0.45,2194.00,4000.00,0.77,1000.00,0.15,181.00,39.00
688,The Road,tt0898367,2009,0.381355932,['Drama'],The-Road,11857.00,0.15,1705.00,2000.00,0.68,2000.00,0.25,108.00,12.00
689,Robin Hood: Prince of Thieves,tt0102798,1991,0.527256869,['Action'. 'Adventure'. 'Drama'],Robin-Hood:-Prince-of-Thieves,13956.00,0.26,1909.00,3000.00,0.71,4000.00,0.19,381.00,42.00
691,The Rock,tt0117500,1996,0.441416894,['Action'. 'Adventure'. 'Thriller'],The-Rock,8051.00,0.43,2215.00,4000.00,0.63,3000.00,0.12,203.00,37.00
692,RocknRolla,tt1032755,2008,0.378496983,['Action'. 'Crime'. 'Thriller'],RocknRolla,15429.00,0.31,1814.00,2000.00,0.74,2000.00,0.17,430.00,42.00
693,Rocky,tt0075148,1976,0.484822574,['Drama'. 'Sport'],Rocky,8816.00,0.36,1896.00,4000.00,0.74,4000.00,0.15,244.00,48.00
694,The Rocky Horror Picture Show,tt0073629,1975,0.581395349,['Comedy'. 'Horror'. 'Musical'],The-Rocky-Horror-Picture-Show,16727.00,0.18,1788.00,3000.00,0.78,1000.00,0.34,180.00,16.00
695,Romeo  Juliet,tt0117509,1996,0.375321337,['Drama'. 'Romance'],Romeo--Juliet,7689.00,0.34,2194.00,5000.00,0.63,5000.00,0.12,174.00,28.00
696,Ronin,tt0122690,1998,0.548476454,['Action'. 'Crime'. 'Thriller'],Ronin,11304.00,0.19,1760.00,3000.00,0.60,5000.00,0.19,182.00,23.00
697,Gunsmoke,tt0045847,1953,0.631108462,['Western'],Gunsmoke,25462.00,0.15,1570.00,3000.00,0.77,2000.00,0.41,198.00,22.00
698,The Ruins,tt0963794,2008,0.628820961,['Horror'],The-Ruins,24400.00,0.10,1667.00,3000.00,0.71,2000.00,0.38,220.00,9.00
699,Runaway Bride,tt0163187,1999,0.51804878,['Comedy'. 'Romance'],Runaway-Bride,10424.00,0.29,1884.00,3000.00,0.78,2000.00,0.19,214.00,33.00
700,Rush Hour,tt0120812,1998,0.470461869,['Action'. 'Comedy'. 'Crime'],Rush-Hour,10591.00,0.43,2449.00,5000.00,0.59,5000.00,0.12,290.00,43.00
701,Rush Hour 2,tt0266915,2001,0.264900662,['Action'. 'Comedy'. 'Crime'],Rush-Hour-2,7538.00,0.23,1815.00,2000.00,0.66,3000.00,0.16,124.00,24.00
703,Donnie Darko,tt0246578,2001,0.479452055,['Drama'. 'Mystery'. 'Sci-Fi'],Donnie-Darko,7767.00,0.35,2145.00,4000.00,0.59,5000.00,0.12,174.00,35.00
704,The Saint,tt0120053,1997,0.251256281,['Action'. 'Adventure'. 'Romance'],The-Saint,4776.00,0.52,2291.00,4000.00,0.63,8000.00,0.06,176.00,63.00
705,The Salton Sea,tt0235737,2002,0.286764706,['Crime'. 'Drama'. 'Mystery'],The-Salton-Sea,7586.00,0.38,2039.00,4000.00,0.69,1000.00,0.14,139.00,28.00
706,The Sandlot,tt0108037,1993,0.649853995,['Comedy'. 'Drama'. 'Family'],The-Sandlot,35692.00,0.17,1822.00,3000.00,0.80,1000.00,0.31,856.00,26.00
707,Save the Last Dance,tt0206275,2001,0.42408377,['Drama'. 'Music'. 'Romance'],Save-the-Last-Dance,9824.00,0.22,1987.00,3000.00,0.75,2000.00,0.17,225.00,33.00
708,Saving Private Ryan,tt0120815,1998,0.61550509,['Drama'. 'War'],Saving-Private-Ryan,21429.00,0.18,1597.00,3000.00,0.78,2000.00,0.38,310.00,20.00
710,Scarface,tt0086250,1983,0.283605903,['Crime'. 'Drama'],Scarface,11283.00,0.32,1902.00,3000.00,0.71,4000.00,0.12,344.00,49.00
712,Schindler's List,tt0108052,1993,0.131460674,['Biography'. 'Drama'. 'History'],Schindler's-List,4037.00,0.41,2172.00,4000.00,0.40,6000.00,0.06,129.00,52.00
713,Scream,tt0117571,1996,0.527950311,['Horror'. 'Mystery'],Scream,10643.00,0.30,2348.00,5000.00,0.71,3000.00,0.18,204.00,28.00
714,Scream 2,tt0120082,1997,0.680683311,['Horror'. 'Mystery'],Scream-2,12783.00,0.34,2482.00,6000.00,0.78,2000.00,0.20,336.00,42.00
715,Scream 3,tt0134084,2000,0.587096774,['Horror'. 'Mystery'],Scream-3,11548.00,0.23,1853.00,4000.00,0.77,2000.00,0.27,218.00,30.00
716,Se7en,tt0114369,1995,0.19504644,['Crime'. 'Drama'. 'Mystery'],Se7en,6120.00,0.34,2181.00,4000.00,0.64,2000.00,0.08,194.00,50.00
717,The Searchers,tt0049730,1956,0.452662722,['Adventure'. 'Drama'. 'Western'],The-Searchers,15488.00,0.29,1977.00,3000.00,0.66,4000.00,0.17,406.00,34.00
718,Semi-Pro,tt0839980,2008,0.481778134,['Comedy'. 'Sport'],Semi-Pro,15600.00,0.23,1906.00,3000.00,0.74,3000.00,0.17,526.00,52.00
719,Sense and Sensibility,tt0114388,1995,0.646985705,['Drama'. 'Romance'],Sense-and-Sensibility,24800.00,0.13,1613.00,3000.00,0.82,1000.00,0.43,419.00,25.00
720,Serenity,tt0379786,2005,0.515673981,['Action'. 'Adventure'. 'Sci-Fi'],Serenity,17810.00,0.28,2046.00,4000.00,0.64,3000.00,0.19,429.00,32.00
721,Serial Mom,tt0111127,1994,0.405260811,['Comedy'. 'Crime'. 'Thriller'],Serial-Mom,9673.00,0.28,2039.00,3000.00,0.68,7000.00,0.12,324.00,54.00
723,Sex and the City,tt0159206,1998,0.274900398,['Comedy'. 'Drama'. 'Romance'],Sex-and-the-City,12458.00,0.27,2067.00,3000.00,0.64,2000.00,0.11,401.00,46.00
724,Sex. Lies. and Videotape,tt0098724,1989,0.680672269,['Drama'],Sex.-Lies.-and-Videotape,11600.00,0.09,1511.00,3000.00,0.69,1000.00,0.56,86.00,10.00
725,Sexual Life,tt0376874,2005,0.446808511,['Comedy'. 'Drama'],Sexual-Life,6200.00,0.48,2628.00,5000.00,0.56,2000.00,0.14,95.00,27.00
727,Shakespeare in Love,tt0138097,1998,0.490226023,['Comedy'. 'Drama'. 'History'],Shakespeare-in-Love,13320.00,0.25,2061.00,4000.00,0.67,3000.00,0.18,406.00,47.00
728,Shallow Grave,tt0111149,1994,0.391304348,['Crime'. 'Thriller'],Shallow-Grave,7364.00,0.20,1956.00,3000.00,0.40,6000.00,0.13,101.00,20.00
729,Shampoo,tt0073692,1975,0.473637703,['Comedy'. 'Drama'],Shampoo,13511.00,0.24,1833.00,3000.00,0.82,2000.00,0.21,360.00,44.00
730,The Shawshank Redemption,tt0111161,1994,0.479704797,['Drama'],The-Shawshank-Redemption,11767.00,0.25,1910.00,3000.00,0.70,6000.00,0.16,324.00,40.00
731,She's Out of My League,tt0815236,2010,0.325200418,['Comedy'. 'Romance'],She's-Out-of-My-League,10500.00,0.33,2027.00,3000.00,0.81,3000.00,0.11,357.00,58.00
732,Sherlock Holmes,tt0988045,2009,0.258706468,['Action'. 'Adventure'. 'Mystery'],Sherlock-Holmes,6722.00,0.30,2221.00,5000.00,0.56,3000.00,0.11,158.00,36.00
733,The Shining,tt0081505,1980,0.444827586,['Drama'. 'Horror'],The-Shining,7769.00,0.35,2033.00,3000.00,0.58,4000.00,0.15,132.00,26.00
734,The Shipping News,tt0120824,2001,0.292134831,['Drama'],The-Shipping-News,8533.00,0.36,1894.00,3000.00,0.72,1000.00,0.16,156.00,28.00
735,They Came from Within,tt0073705,1975,0.323076923,['Horror'. 'Sci-Fi'],They-Came-from-Within,4190.00,0.34,1959.00,4000.00,0.45,4000.00,0.15,52.00,21.00
737,Sideways,tt0375063,2004,0.292170592,['Comedy'. 'Drama'. 'Romance'],Sideways,9306.00,0.30,1941.00,3000.00,0.66,7000.00,0.11,188.00,29.00
738,The Siege,tt0133952,1998,0.408,['Action'. 'Thriller'],The-Siege,8421.00,0.46,2167.00,4000.00,0.65,8000.00,0.09,289.00,52.00
739,Signs,tt0286106,2002,0.505714286,['Drama'. 'Mystery'. 'Sci-Fi'],Signs,10636.00,0.31,1974.00,3000.00,0.74,1000.00,0.23,154.00,21.00
740,The Silence of the Lambs,tt0102926,1991,0.38317757,['Crime'. 'Drama'. 'Thriller'],The-Silence-of-the-Lambs,6491.00,0.44,2464.00,5000.00,0.61,3000.00,0.09,150.00,36.00
741,Silver Bullet,tt0090021,1985,0.366666667,['Horror'],Silver-Bullet,5647.00,0.46,2532.00,5000.00,0.41,6000.00,0.10,128.00,33.00
742,S1m0ne,tt0258153,2002,0.237483085,['Comedy'. 'Drama'. 'Sci-Fi'],S1m0ne,7170.00,0.39,1958.00,3000.00,0.61,5000.00,0.09,227.00,50.00
743,Sister Act,tt0105417,1992,0.410819165,['Comedy'. 'Family'. 'Music'],Sister-Act,14593.00,0.33,1988.00,3000.00,0.76,3000.00,0.15,378.00,41.00
744,The Sixth Sense,tt0167404,1999,0.363636364,['Drama'. 'Mystery'. 'Thriller'],The-Sixth-Sense,4138.00,0.48,2437.00,5000.00,0.48,4000.00,0.11,70.00,28.00
745,Sleepless in Seattle,tt0108160,1993,0.345425868,['Comedy'. 'Drama'. 'Romance'],Sleepless-in-Seattle,8556.00,0.39,2136.00,3000.00,0.68,2000.00,0.11,278.00,54.00
746,Sleepy Hollow,tt0162661,1999,0.490166415,['Fantasy'. 'Horror'. 'Mystery'],Sleepy-Hollow,10323.00,0.33,2308.00,4000.00,0.68,2000.00,0.18,215.00,30.00
747,Sling Blade,tt0117666,1996,0.557926829,['Drama'],Sling-Blade,10129.00,0.37,2510.00,7000.00,0.66,1000.00,0.18,186.00,31.00
748,Slither,tt0439815,2006,0.523566879,['Comedy'. 'Horror'. 'Sci-Fi'],Slither,10167.00,0.28,2157.00,4000.00,0.55,3000.00,0.16,229.00,32.00
749,Slumdog Millionaire,tt1010048,2008,0.315618221,['Crime'. 'Drama'. 'Romance'],Slumdog-Millionaire,8321.00,0.42,2132.00,5000.00,0.74,4000.00,0.09,227.00,42.00
750,Smokin' Aces,tt0475394,2006,0.438940092,['Action'. 'Comedy'. 'Crime'],Smokin'-Aces,9059.00,0.43,2262.00,4000.00,0.66,3000.00,0.14,253.00,47.00
751,Snatch,tt0208092,2000,0.459677419,['Comedy'. 'Crime'],Snatch.,12537.00,0.36,2061.00,4000.00,0.66,2000.00,0.19,290.00,37.00
753,Snow Falling on Cedars,tt0120834,1999,0.368421053,['Drama'. 'Mystery'. 'Romance'],Snow-Falling-on-Cedars,6718.00,0.38,2514.00,5000.00,0.57,1000.00,0.12,153.00,39.00
